SSerial connected. Beginning program...
Data is in CSV format below
28,-53,917600,71,
0,0,3808206,0,phantom
28,-53,920400,71,
28,-53,920400,71,
28,-53,920400,71,
28,-53,920400,71,
28,-52,920400,71,
28,-53,920400,71,
28,-53,920400,71,
28,-53,920400,71,
28,-53,920400,71,
28,-53,920400,71,
0,0,3742669,0,phantom
27,-52,925800,71,
27,-52,925800,71,
27,-52,925800,71,
27,-52,925800,71,
27,-52,925800,71,
27,-52,925800,71,
Tag recording finished
27,-52,925800,71,
0,0,8916993,0,phantom
0,0,3939272,0,phantom
27,-53,918800,82,
27,-53,918800,82,
27,-53,918800,82,
28,-52,918800,82,
28,-52,918800,82,
28,-52,918800,82,
28,-52,918800,82,
27,-52,918800,82,
27,-52,918800,82,
27,-52,918800,82,
0,0,3939272,0,phantom
27,-51,923000,82,
27,-52,923000,82,
27,-52,923000,82,
27,-52,923000,82,
27,-52,923000,82,
27,-51,923000,82,
27,-51,923000,82,
27,-52,923000,82,
27,-51,923000,82,
27,-51,923000,82,
0,0,3939272,0,phantom
28,-52,918200,82,
28,-52,918200,82,
28,-52,918200,82,
28,-52,918200,82,
27,-52,918200,82,
28,-52,918200,82,
28,-52,918200,82,
0,0,2621467,0,phantom
0,0,15290448,0,phantom
0,0,4004809,0,phantom
1,-1,16777215,37,phantom
Unknown error
0,0,3939272,0,phantom
27,-52,922600,82,
27,-52,922600,82,
27,-52,922600,82,
27,-52,922600,82,
27,-52,922600,82,
27,-52,922600,82,
27,-51,922600,82,
27,-52,922600,82,
27,-52,922600,82,
27,-52,922600,82,
0,0,4004809,0,phantom
27,-52,921600,82,
27,-52,921600,82,
27,-52,921600,82,
27,-52,921600,82,
27,-52,921600,82,
27,-52,921600,82,
27,-52,921600,82,
27,-52,921600,82,
27,-52,921600,82,
27,-51,921600,82,
0,0,3873743,0,phantom
26,-51,925200,82,
26,-51,925200,82,
26,-51,925200,82,
26,-51,925200,82,
26,-50,925200,82,
26,-51,925200,82,
26,-51,925200,82,
0,0,2621467,0,phantom
0,0,15290448,0,phantom
0,0,4004809,0,phantom
1,-1,16777215,3,phantom
0,0,3939272,0,phantom
26,-51,923800,82,
27,-52,923800,82,
26,-52,923800,82,
26,-51,923800,82,
26,-52,923800,82,
26,-51,923800,82,
26,-51,923800,82,
26,-52,923800,82,
26,-51,923800,82,
26,-51,923800,82,
0,0,3873743,0,phantom
27,-52,921000,82,
27,-52,921000,82,
27,-52,921000,82,
27,-52,921000,82,
27,-52,921000,82,
27,-52,921000,82,
27,-52,921000,82,
27,-52,921000,82,
27,-52,921000,82,
27,-52,921000,82,
0,0,4004809,0,phantom
26,-51,924600,82,
26,-51,924600,82,
26,-51,924600,82,
26,-51,924600,82,
26,-51,924600,82,
26,-50,924600,82,
26,-51,924600,82,
0,0,2621467,0,phantom
0,0,15290448,0,phantom
0,0,3939272,0,phantom
16,-1,16777215,14,phantom
Unknown error
Unknown error
Unknown error
26,-51,926400,82,
26,-51,926400,82,
26,-50,926400,82,
26,-51,926400,82,
26,-50,926400,82,
0,0,2621467,0,phantom
0,0,15355987,0,phantom
0,0,3873743,0,phantom
136,-1,16777215,17,phantom
Unknown error
0,0,3939272,0,phantom
26,-50,927200,82,
26,-50,927200,82,
26,-50,927200,82,
26,-50,927200,82,
26,-50,927200,82,
26,-51,927200,82,
26,-50,927200,82,
26,-50,927200,82,
26,-50,927200,82,
0,0,3939272,0,phantom
27,-52,920000,82,
Unknown error
0,0,3939272,0,phantom
27,-52,919200,82,
28,-52,919200,82,
27,-52,919200,82,
Tag recording finished
27,-53,919200,82,
0,0,8916993,0,phantom
0,0,4070346,0,phantom
25,-51,925200,87,
25,-51,925200,87,
25,-50,925200,87,
25,-51,925200,87,
25,-50,925200,87,
26,-50,925200,87,
26,-50,925200,87,
25,-52,925200,87,
26,-51,925200,87,
26,-51,925200,87,
0,0,4070346,0,phantom
26,-52,918400,87,
26,-52,918400,87,
26,-52,918400,87,
26,-53,918400,87,
26,-53,918400,87,
26,-53,918400,87,
26,-54,918400,87,
26,-52,918400,87,
26,-52,918400,87,
27,-52,918400,87,
0,0,4004809,0,phantom
26,-52,919200,87,
26,-52,919200,87,
26,-52,919200,87,
26,-56,919200,87,
27,-59,919200,87,
28,-54,919200,87,
27,-53,919200,87,
0,0,2621467,0,phantom
0,0,15880267,0,phantom
0,0,4004809,0,phantom
16,-1,16777215,14,phantom
Unknown error
Unknown error
0,0,4004809,0,phantom
27,-52,918800,87,
27,-53,918800,87,
27,-52,918800,87,
27,-52,918800,87,
27,-52,918800,87,
27,-52,918800,87,
27,-52,918800,87,
27,-52,918800,87,
27,-52,918800,87,
27,-52,918800,87,
0,0,4004809,0,phantom
26,-52,923000,87,
26,-52,923000,87,
26,-52,923000,87,
26,-52,923000,87,
27,-52,923000,87,
26,-52,923000,87,
26,-52,923000,87,
26,-52,923000,87,
26,-52,923000,87,
26,-52,923000,87,
0,0,4004809,0,phantom
27,-52,918200,87,
27,-52,918200,87,
27,-52,918200,87,
27,-52,918200,87,
27,-52,918200,87,
27,-53,918200,87,
27,-53,918200,87,
0,0,2621467,0,phantom
0,0,15290448,0,phantom
0,0,4004809,0,phantom
16,-1,16777215,14,phantom
Unknown error
0,0,4004809,0,phantom
27,-52,918000,87,
27,-52,918000,87,
27,-52,918000,87,
28,-52,918000,87,
27,-52,918000,87,
27,-52,918000,87,
27,-52,918000,87,
27,-53,918000,87,
27,-52,918000,87,
27,-52,918000,87,
0,0,4070346,0,phantom
26,-50,927200,87,
26,-52,927200,87,
26,-51,927200,87,
26,-51,927200,87,
26,-52,927200,87,
26,-52,927200,87,
26,-51,927200,87,
26,-52,927200,87,
26,-51,927200,87,
26,-50,927200,87,
0,0,4004809,0,phantom
27,-52,920000,87,
Unknown error
0,0,4004809,0,phantom
28,-52,918400,87,
27,-52,918400,87,
27,-52,918400,87,
27,-52,918400,87,
27,-52,918400,87,
27,-52,918400,87,
27,-53,918400,87,
27,-52,918400,87,
27,-52,918400,87,
27,-52,918400,87,
0,0,4070346,0,phantom
27,-53,919200,87,
27,-52,919200,87,
2,-51,919200,105,
27,-52,919200,87,
27,-52,919200,87,
27,-52,919200,87,
27,-52,919200,87,
27,-52,919200,87,
27,-53,919200,87,
27,-52,919200,87,
0,0,4070346,0,phantom
26,-52,923600,87,
26,-52,923600,87,
26,-52,923600,87,
26,-52,923600,87,
Tag recording finished
