SSerial connected. Beginning program...
Data is in CSV format below
27,-52,921200,71,
27,-53,921200,71,
27,-52,921200,71,
0,0,4266933,0,phantom
26,-52,926600,71,
26,-52,926600,71,
26,-51,926600,71,
26,-52,926600,71,
26,-52,926600,71,
26,-52,926600,71,
26,-52,926600,71,
0,0,2621467,0,phantom
0,0,16011341,0,phantom
0,0,4266933,0,phantom
31,-1,16750568,80,phantom
Unknown error
Unknown error
Unknown error
26,-52,926400,71,
26,-52,926400,71,
26,-52,926400,71,
26,-52,926400,71,
26,-52,926400,71,
0,0,2621466,0,phantom
0,0,15224913,0,phantom
0,0,4201396,0,phantom
27,-52,924000,71,
Unknown error
0,0,4266933,0,phantom
27,-51,925000,71,
26,-52,925000,71,
26,-52,925000,71,
26,-52,925000,71,
26,-52,925000,71,
26,-52,925000,71,
26,-52,925000,71,
26,-52,925000,71,
26,-52,925000,71,
26,-52,925000,71,
0,0,4201396,0,phantom
27,-53,918600,71,
27,-52,918600,71,
28,-52,918600,71,
28,-52,918600,71,
27,-52,918600,71,
27,-53,918600,71,
28,-52,918600,71,
28,-53,918600,71,
28,-52,918600,71,
27,-53,918600,71,
0,0,4266933,0,phantom
28,-52,918800,71,
27,-52,918800,71,
28,-52,918800,71,
28,-52,918800,71,
28,-52,918800,71,
28,-53,918800,71,
27,-52,918800,71,
0,0,2621467,0,phantom
0,0,15290448,0,phantom
0,0,4266933,0,phantom
31,-1,16750568,120,phantom
0,0,4201396,0,phantom
27,-52,925400,71,
26,-52,925400,71,
Tag recording finished
26,-52,925400,71,
0,0,8916993,0,phantom
Unknown error
0,0,4201396,0,phantom
26,-50,924800,82,
26,-50,924800,82,
26,-50,924800,82,
26,-50,924800,82,
26,-50,924800,82,
26,-50,924800,82,
26,-50,924800,82,
26,-50,924800,82,
26,-50,924800,82,
26,-50,924800,82,
0,0,4201396,0,phantom
26,-50,922600,82,
26,-50,922600,82,
26,-50,922600,82,
26,-50,922600,82,
26,-50,922600,82,
26,-50,922600,82,
26,-50,922600,82,
26,-50,922600,82,
26,-50,922600,82,
26,-50,922600,82,
0,0,4135883,0,phantom
26,-50,921600,82,
26,-50,921600,82,
26,-50,921600,82,
26,-50,921600,82,
26,-50,921600,82,
26,-50,921600,82,
26,-50,921600,82,
0,0,2621467,0,phantom
0,0,15290448,0,phantom
0,0,4201396,0,phantom
31,-1,16747242,16,phantom
Unknown error
0,0,4201396,0,phantom
26,-50,922800,82,
26,-50,922800,82,
26,-50,922800,82,
26,-50,922800,82,
26,-50,922800,82,
26,-50,922800,82,
26,-50,922800,82,
26,-50,922800,82,
26,-51,922800,82,
26,-50,922800,82,
0,0,4266933,0,phantom
27,-50,919000,82,
27,-51,919000,82,
27,-50,919000,82,
26,-51,919000,82,
26,-51,919000,82,
27,-51,919000,82,
27,-51,919000,82,
27,-51,919000,82,
26,-50,919000,82,
27,-50,919000,82,
0,0,4201396,0,phantom
27,-51,917400,82,
27,-51,917400,82,
27,-51,917400,82,
27,-51,917400,82,
27,-51,917400,82,
27,-51,917400,82,
27,-51,917400,82,
0,0,2621467,0,phantom
0,0,15224913,0,phantom
0,0,4266933,0,phantom
1,-1,16777098,34,phantom
0,0,4201396,0,phantom
26,-50,926200,82,
26,-50,926200,82,
26,-50,926200,82,
26,-50,926200,82,
26,-50,926200,82,
26,-50,926200,82,
26,-50,926200,82,
26,-50,926200,82,
26,-50,926200,82,
0,0,4266933,0,phantom
26,-50,925000,82,
26,-50,925000,82,
26,-50,925000,82,
26,-50,925000,82,
26,-50,925000,82,
26,-50,925000,82,
26,-50,925000,82,
26,-50,925000,82,
26,-50,925000,82,
26,-50,925000,82,
0,0,4266933,0,phantom
27,-50,918600,82,
27,-51,918600,82,
27,-51,918600,82,
26,-50,918600,82,
27,-50,918600,82,
27,-51,918600,82,
27,-51,918600,82,
0,0,2621466,0,phantom
0,0,15290448,0,phantom
0,0,4201396,0,phantom
1,-1,16777098,5,phantom
0,0,4266933,0,phantom
27,-50,918400,82,
27,-51,918400,82,
27,-51,918400,82,
27,-51,918400,82,
27,-51,918400,82,
27,-51,918400,82,
27,-51,918400,82,
27,-50,918400,82,
26,-51,918400,82,
27,-50,918400,82,
0,0,4201396,0,phantom
26,-51,919200,82,
26,-50,919200,82,
27,-50,919200,82,
27,-51,919200,82,
26,-51,919200,82,
27,-51,919200,82,
26,-51,919200,82,
26,-51,919200,82,
27,-51,919200,82,
Tag recording finished
27,-50,919200,82,
0,0,8916993,0,phantom
Unknown error
0,0,4266933,0,phantom
26,-52,921600,87,
26,-52,921600,87,
26,-52,921600,87,
26,-52,921600,87,
26,-52,921600,87,
26,-52,921600,87,
26,-52,921600,87,
26,-52,921600,87,
26,-52,921600,87,
26,-52,921600,87,
0,0,4266933,0,phantom
26,-51,925200,87,
26,-51,925200,87,
26,-51,925200,87,
26,-51,925200,87,
26,-51,925200,87,
26,-51,925200,87,
26,-52,925200,87,
26,-51,925200,87,
26,-51,925200,87,
26,-51,925200,87,
